"origin","destination","dms_mode","trade_type","Grouped_sctg2","Tons_2022","Value_2022"
"6","4109",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,193.072147
"6","4109",4,"Import","Energy Products",0,0.142602
"6","4109",4,"Import","Food, Alcohol and Tobacco",0,383.975792
"6","4109",4,"Import","Machinery, Electric, and Precision Instruments",0,2150.091597
"6","4109",4,"Import","Mixed Freight",0,5872.860018
"6","4109",4,"Import","Nonmetallic Mineral and Base Metal Products",0,73.425962
"6","4109",4,"Import","Raw and Finished Wood Products",0,24.94303
"6","4109",4,"Import","Textiles and Leather",0,730.345258
"6","4109",4,"Import","Vehicles and Transportation Equipment",0,111.770592
"6","4112",4,"Import","Aggregates",47.203726521164,0
"6","4112",4,"Import","Agriculture and Fish",0.0319209656084656,0
"6","4112",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",10.0114699074074,0
"6","4112",4,"Import","Energy Products",229.733260361552,0
"6","4112",4,"Import","Food, Alcohol and Tobacco",0.207790454144621,0
"6","4112",4,"Import","Machinery, Electric, and Precision Instruments",0.142457451499118,0
"6","4112",4,"Import","Mixed Freight",0.323556768077602,0
"6","4112",4,"Import","Nonmetallic Mineral and Base Metal Products",215.831772597002,0
"6","4112",4,"Import","Raw and Finished Wood Products",61.0854176587302,0
"6","4112",4,"Import","Textiles and Leather",1.0699756393298,0
"6","4112",4,"Import","Vehicles and Transportation Equipment",0.0280539021164021,0
"6","4114",4,"Import","Aggregates",0.937059082892416,0
"6","4114",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.20458553791887e-07,0
"6","4114",4,"Import","Energy Products",21.5015015432099,0
"6","4114",4,"Import","Machinery, Electric, and Precision Instruments",0.000112323633156966,0
"6","4114",4,"Import","Mixed Freight",0.119869929453263,0
"6","4114",4,"Import","Vehicles and Transportation Equipment",0.000533399470899471,0
"6","4118",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.072161
"6","4118",4,"Import","Machinery, Electric, and Precision Instruments",0,8.835714
"6","4118",4,"Import","Textiles and Leather",0,0.317721
"6","4120",4,"Import","Aggregates",169.320832451499,27.180536
"6","4120",4,"Import","Agriculture and Fish",0.888192570546738,7.137302
"6","4120",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",41.3042670855379,427.702042
"6","4120",4,"Import","Energy Products",218.217876102293,1147.082165
"6","4120",4,"Import","Food, Alcohol and Tobacco",53.2685593033509,1371.280973
"6","4120",4,"Import","Machinery, Electric, and Precision Instruments",1.83967272927689,1019.243297
"6","4120",4,"Import","Mixed Freight",0.679199404761905,429.89519
"6","4120",4,"Import","Nonmetallic Mineral and Base Metal Products",99.1359448853615,1703.109849
"6","4120",4,"Import","Raw and Finished Wood Products",24.4981205908289,110.102829
"6","4120",4,"Import","Textiles and Leather",0.968503637566138,83.963531
"6","4120",4,"Import","Vehicles and Transportation Equipment",0.218979056437389,16.442131
"6","4124",4,"Import","Aggregates",24.8235729717813,0
"6","4124",4,"Import","Agriculture and Fish",6.21704839065255,0
"6","4124",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",11.693035824515,0
"6","4124",4,"Import","Energy Products",0.611347001763668,0
"6","4124",4,"Import","Food, Alcohol and Tobacco",19.7548580246914,0
"6","4124",4,"Import","Machinery, Electric, and Precision Instruments",6.31939671516755,192.485839
"6","4124",4,"Import","Mixed Freight",1.31026532186949,1.551249
"6","4124",4,"Import","Nonmetallic Mineral and Base Metal Products",19.7019809303351,0
"6","4124",4,"Import","Raw and Finished Wood Products",24.7501335978836,0
"6","4124",4,"Import","Textiles and Leather",1.9759895282187,0.010266
"6","4124",4,"Import","Vehicles and Transportation Equipment",1.77968948412699,0
"6","4128",4,"Import","Agriculture and Fish",0,3.779441
"6","4128",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,10.109498
"6","4128",4,"Import","Food, Alcohol and Tobacco",0,4.857514
"6","4128",4,"Import","Machinery, Electric, and Precision Instruments",0,22.262332
"6","4128",4,"Import","Mixed Freight",0,7.864662
"6","4128",4,"Import","Nonmetallic Mineral and Base Metal Products",0,5.1897
"6","4128",4,"Import","Raw and Finished Wood Products",0,0.798718
"6","4128",4,"Import","Textiles and Leather",0,10.464587
"6","4128",4,"Import","Vehicles and Transportation Equipment",0,1.434516
"6","4129",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.012249
"6","4129",4,"Import","Machinery, Electric, and Precision Instruments",0,0.042984
"6","4129",4,"Import","Mixed Freight",0,0.122283
"6","4129",4,"Import","Textiles and Leather",0,0.001606
"6","4131",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.338707
"6","4131",4,"Import","Machinery, Electric, and Precision Instruments",0,0.225478
"6","4131",4,"Import","Mixed Freight",0,0.073169
"6","4131",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.107366
"6","4131",4,"Import","Raw and Finished Wood Products",0,0.011295
"6","4131",4,"Import","Textiles and Leather",0,0.080871
"6","4131",4,"Import","Vehicles and Transportation Equipment",0,0.038355
"6","4134",4,"Import","Aggregates",12.5283289241623,0
"6","4134",4,"Import","Machinery, Electric, and Precision Instruments",0.00245833333333333,0
"6","4134",4,"Import","Nonmetallic Mineral and Base Metal Products",32.8466129850088,0
"6","4134",4,"Import","Textiles and Leather",0.00371439594356261,0.004207
"6","4136",4,"Import","Energy Products",203.174629739859,0
"6","4136",4,"Import","Raw and Finished Wood Products",11.7733416005291,0
"6","4136",4,"Import","Textiles and Leather",0.0061141975308642,0
"6","4136",4,"Import","Vehicles and Transportation Equipment",3.85802469135802e-05,0
"6","4138",4,"Import","Aggregates",9.99052028218695,0
"6","4138",4,"Import","Machinery, Electric, and Precision Instruments",0.952094907407407,0
"6","4138",4,"Import","Mixed Freight",0.0566068121693122,0
"6","4138",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00875914902998236,0
"6","4140",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.506679122574956,0
"6","4140",4,"Import","Energy Products",65.0644122574956,0
"6","4140",4,"Import","Mixed Freight",0.00138403880070547,0
"6","4140",4,"Import","Nonmetallic Mineral and Base Metal Products",4.36668110670194,0
"6","4140",4,"Import","Raw and Finished Wood Products",52.4438812830688,0
"6","4142",4,"Import","Aggregates",59.8894400352734,0
"6","4142",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",5.15678615520283,0
"6","4142",4,"Import","Energy Products",18.3338661816579,0
"6","4142",4,"Import","Food, Alcohol and Tobacco",1.88217537477954,0
"6","4142",4,"Import","Machinery, Electric, and Precision Instruments",0.000369268077601411,0
"6","4142",4,"Import","Mixed Freight",4.93119841269842,0
"6","4142",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00277777777777778,0
"6","4142",4,"Import","Textiles and Leather",7.58377425044092e-05,0
"6","4146",4,"Import","Aggregates",5.21884237213404,0
